Time (s) Run #2,"Current, Ch A (A) Run #2","Voltage, Ch B (V) Run #2","Voltage, Ch C (V) Run #2"
140.2,-7.38E-12,61.4,-0.002
140.25,-7.34E-12,61.4,-0.002
140.3,-7.30E-12,61.4,-0.002
140.35,-7.26E-12,61.4,-0.002
140.4,-7.22E-12,61.4,-0.002
140.45,-7.19E-12,61.4,-0.002
140.5,-7.18E-12,61.4,-0.002
140.55,-7.14E-12,61.4,-0.002
140.6,-7.12E-12,61.4,-0.002
140.65,-7.10E-12,61.4,-0.002
140.7,-7.09E-12,61.4,-0.002
140.75,-7.07E-12,61.4,-0.002
140.8,-7.05E-12,61.4,-0.002
140.85,-7.06E-12,61.4,-0.002
140.9,-7.04E-12,61.4,-0.002
140.95,-7.03E-12,61.4,-0.002
141,-7.04E-12,61.4,-0.002
141.05,-7.03E-12,61.4,-0.002
141.1,-7.02E-12,61.4,-0.002
141.15,-7.03E-12,61.4,-0.002
141.2,-7.01E-12,61.4,-0.002
141.25,-7.01E-12,61.4,-0.002
141.3,-7.01E-12,61.4,-0.002
141.35,-6.99E-12,61.4,-0.002
141.4,-6.98E-12,61.5,-0.002
141.45,-6.98E-12,61.5,-0.002
141.5,-6.97E-12,61.5,-0.002
141.55,-6.95E-12,61.5,-0.002
141.6,-6.92E-12,61.5,-0.002
141.65,-6.91E-12,61.5,-0.002
141.7,-6.88E-12,61.5,-0.002
141.75,-6.85E-12,61.6,-0.002
141.8,-6.83E-12,61.6,-0.002
141.85,-6.80E-12,61.6,-0.002
141.9,-6.77E-12,61.6,-0.002
141.95,-6.75E-12,61.6,-0.002
142,-6.72E-12,61.6,-0.002
142.05,-6.69E-12,61.6,-0.002
142.1,-6.68E-12,61.6,-0.002
142.15,-6.65E-12,61.6,-0.002
142.2,-6.63E-12,61.7,-0.002
142.25,-6.62E-12,61.7,-0.002
142.3,-6.60E-12,61.7,-0.002
142.35,-6.58E-12,61.7,-0.002
142.4,-6.56E-12,61.7,-0.002
142.45,-6.54E-12,61.7,-0.002
142.5,-6.53E-12,61.7,-0.002
142.55,-6.50E-12,61.7,-0.002
142.6,-6.49E-12,61.7,-0.002
142.65,-6.49E-12,61.7,-0.002
142.7,-6.47E-12,61.8,-0.002
142.75,-6.45E-12,61.8,-0.002
142.8,-6.42E-12,61.8,-0.002
142.85,-6.40E-12,61.8,-0.002
142.9,-6.39E-12,61.8,-0.002
142.95,-6.37E-12,61.8,-0.002
143,-6.36E-12,61.8,-0.002
143.05,-6.35E-12,61.8,-0.002
143.1,-6.34E-12,61.9,-0.002
143.15,-6.32E-12,61.9,-0.002
143.2,-6.31E-12,61.9,-0.002
143.25,-6.29E-12,61.9,-0.002
143.3,-6.28E-12,61.9,-0.002
143.35,-6.27E-12,61.9,-0.002
143.4,-6.26E-12,61.9,-0.002
143.45,-6.23E-12,61.9,-0.002
143.5,-6.23E-12,61.9,-0.002
143.55,-6.22E-12,62,-0.002
143.6,-6.22E-12,62,-0.002
143.65,-6.21E-12,62,-0.002
143.7,-6.20E-12,62,-0.002
143.75,-6.19E-12,62,-0.002
143.8,-6.19E-12,62,-0.002
143.85,-6.19E-12,62,-0.002
143.9,-6.18E-12,62.1,-0.002
143.95,-6.18E-12,62.1,-0.002
144,-6.19E-12,62.1,-0.002
144.05,-6.18E-12,62.1,-0.002
144.1,-6.18E-12,62.1,-0.002
144.15,-6.18E-12,62.1,-0.002
144.2,-6.18E-12,62.2,-0.002
144.25,-6.17E-12,62.2,-0.002
144.3,-6.17E-12,62.2,-0.002
144.35,-6.18E-12,62.2,-0.002
144.4,-6.17E-12,62.2,-0.002
144.45,-6.18E-12,62.2,-0.002
144.5,-6.20E-12,62.3,-0.002
144.55,-6.20E-12,62.3,-0.002
144.6,-6.20E-12,62.3,-0.002
144.65,-6.20E-12,62.3,-0.002
144.7,-6.22E-12,62.3,-0.002
144.75,-6.22E-12,62.3,-0.002
144.8,-6.24E-12,62.4,-0.002
144.85,-6.24E-12,62.4,-0.002
144.9,-6.27E-12,62.4,-0.002
144.95,-6.27E-12,62.4,-0.002
145,-6.30E-12,62.4,-0.002
145.05,-6.33E-12,62.5,-0.002
145.1,-6.34E-12,62.5,-0.002
145.15,-6.37E-12,62.5,-0.002
145.2,-6.38E-12,62.5,-0.002
145.25,-6.41E-12,62.5,-0.002
145.3,-6.43E-12,62.5,-0.002
145.35,-6.45E-12,62.5,-0.002
145.4,-6.48E-12,62.5,-0.002
145.45,-6.50E-12,62.6,-0.002
145.5,-6.53E-12,62.6,-0.002
145.55,-6.55E-12,62.6,-0.002
145.6,-6.59E-12,62.6,-0.002
145.65,-6.62E-12,62.6,-0.002
145.7,-6.65E-12,62.6,-0.002
145.75,-6.68E-12,62.7,-0.002
145.8,-6.71E-12,62.7,-0.002
145.85,-6.74E-12,62.7,-0.002
145.9,-6.78E-12,62.7,-0.002
145.95,-6.81E-12,62.7,-0.002
146,-6.84E-12,62.8,-0.002
146.05,-6.89E-12,62.8,-0.002
146.1,-6.93E-12,62.8,-0.002
146.15,-6.97E-12,62.8,-0.002
146.2,-7.01E-12,62.8,-0.002
146.25,-7.06E-12,62.9,-0.002
146.3,-7.10E-12,62.9,-0.002
146.35,-7.15E-12,62.9,-0.002
146.4,-7.20E-12,62.9,-0.002
146.45,-7.25E-12,62.9,-0.002
146.5,-7.30E-12,62.9,-0.002
146.55,-7.35E-12,63,-0.002
146.6,-7.40E-12,63,-0.002
146.65,-7.45E-12,63,-0.002
146.7,-7.52E-12,63,-0.002
146.75,-7.58E-12,63.1,-0.002
146.8,-7.64E-12,63.1,-0.002
146.85,-7.71E-12,63.1,-0.002
146.9,-7.80E-12,63.2,-0.002
146.95,-7.90E-12,63.2,-0.002
147,-7.99E-12,63.2,-0.002
147.05,-8.09E-12,63.3,-0.002
147.1,-8.18E-12,63.3,-0.002
147.15,-8.28E-12,63.3,-0.002
147.2,-8.40E-12,63.3,-0.002
147.25,-8.51E-12,63.4,-0.002
147.3,-8.60E-12,63.4,-0.002
147.35,-8.71E-12,63.4,-0.002
147.4,-8.79E-12,63.4,-0.002
147.45,-8.91E-12,63.4,-0.002
147.5,-9.00E-12,63.5,-0.002
147.55,-9.08E-12,63.5,-0.002
147.6,-9.17E-12,63.5,-0.002
147.65,-9.26E-12,63.5,-0.002
147.7,-9.33E-12,63.5,-0.002
147.75,-9.40E-12,63.5,-0.002
147.8,-9.46E-12,63.5,-0.002
147.85,-9.52E-12,63.6,-0.002
147.9,-9.58E-12,63.6,-0.002
147.95,-9.65E-12,63.6,-0.002
148,-9.70E-12,63.6,-0.002
148.05,-9.77E-12,63.6,-0.002
148.1,-9.84E-12,63.6,-0.002
148.15,-9.90E-12,63.6,-0.002
148.2,-9.94E-12,63.6,-0.002
148.25,-1.00E-11,63.6,-0.002
148.3,-1.00E-11,63.6,-0.002
148.35,-1.01E-11,63.6,-0.002
148.4,-1.01E-11,63.6,-0.002
148.45,-1.01E-11,63.6,-0.002
148.5,-1.01E-11,63.6,-0.002
148.55,-1.02E-11,63.6,-0.002
148.6,-1.02E-11,63.6,-0.002
148.65,-1.02E-11,63.6,-0.002
148.7,-1.02E-11,63.6,-0.002
148.75,-1.02E-11,63.6,-0.002
148.8,-1.02E-11,63.6,-0.002
148.85,-1.02E-11,63.6,-0.002
148.9,-1.02E-11,63.6,-0.002
148.95,-1.02E-11,63.6,-0.002
149,-1.02E-11,63.6,-0.002
149.05,-1.02E-11,63.6,-0.002
149.1,-1.02E-11,63.6,-0.002
149.15,-1.02E-11,63.6,-0.002
149.2,-1.02E-11,63.6,-0.002
149.25,-1.02E-11,63.6,-0.002
149.3,-1.02E-11,63.6,-0.002
149.35,-1.02E-11,63.6,-0.002
149.4,-1.02E-11,63.6,-0.002
149.45,-1.02E-11,63.6,-0.002
149.5,-1.02E-11,63.6,-0.002
149.55,-1.02E-11,63.6,-0.002
149.6,-1.03E-11,63.7,-0.002
149.65,-1.03E-11,63.7,-0.002
149.7,-1.03E-11,63.7,-0.002
149.75,-1.03E-11,63.7,-0.002
149.8,-1.03E-11,63.7,-0.002
149.85,-1.04E-11,63.7,-0.002
149.9,-1.04E-11,63.7,-0.002
149.95,-1.05E-11,63.8,-0.002
150,-1.05E-11,63.8,-0.002
150.05,-1.05E-11,63.8,-0.002
150.1,-1.06E-11,63.8,-0.002
150.15,-1.06E-11,63.8,-0.002
150.2,-1.07E-11,63.8,-0.002
150.25,-1.07E-11,63.8,-0.002
150.3,-1.08E-11,63.8,-0.002
150.35,-1.08E-11,63.8,-0.002
150.4,-1.08E-11,63.8,-0.002
150.45,-1.09E-11,63.8,-0.002
150.5,-1.09E-11,63.8,-0.002
150.55,-1.09E-11,63.8,-0.002
150.6,-1.09E-11,63.8,-0.002
150.65,-1.09E-11,63.8,-0.002
150.7,-1.09E-11,63.9,-0.002
150.75,-1.10E-11,63.9,-0.002
150.8,-1.10E-11,63.9,-0.002
150.85,-1.10E-11,63.9,-0.002
150.9,-1.10E-11,63.9,-0.002
150.95,-1.11E-11,63.9,-0.002
151,-1.11E-11,63.9,-0.002
151.05,-1.11E-11,63.9,-0.002
151.1,-1.11E-11,63.9,-0.002
151.15,-1.12E-11,63.9,-0.002
151.2,-1.12E-11,63.9,-0.002
151.25,-1.12E-11,64,-0.002
151.3,-1.13E-11,64,-0.002
151.35,-1.13E-11,64,-0.002
151.4,-1.13E-11,64,-0.002
151.45,-1.13E-11,64,-0.002
151.5,-1.14E-11,64,-0.002
151.55,-1.14E-11,64,-0.002
151.6,-1.14E-11,64,-0.002
151.65,-1.14E-11,64,-0.002
151.7,-1.15E-11,64,-0.002
151.75,-1.15E-11,64,-0.002
151.8,-1.15E-11,64,-0.002
151.85,-1.15E-11,64,-0.002
151.9,-1.15E-11,64,-0.002
151.95,-1.15E-11,64,-0.002
152,-1.16E-11,64.1,-0.002
152.05,-1.16E-11,64.1,-0.002
152.1,-1.16E-11,64.1,-0.002
152.15,-1.16E-11,64.1,-0.002
152.2,-1.17E-11,64.1,-0.002
152.25,-1.17E-11,64.1,-0.002
152.3,-1.17E-11,64.1,-0.002
152.35,-1.17E-11,64.1,-0.002
152.4,-1.17E-11,64.1,-0.002
152.45,-1.17E-11,64.1,-0.002
152.5,-1.17E-11,64.1,-0.002
152.55,-1.18E-11,64.1,-0.002
152.6,-1.18E-11,64.1,-0.002
152.65,-1.18E-11,64.1,-0.002
152.7,-1.18E-11,64.1,-0.002
152.75,-1.18E-11,64.1,-0.002
152.8,-1.19E-11,64.1,-0.002
152.85,-1.19E-11,64.2,-0.002
152.9,-1.19E-11,64.2,-0.002
152.95,-1.19E-11,64.2,-0.002
153,-1.19E-11,64.2,-0.002
153.05,-1.19E-11,64.2,-0.002
153.1,-1.19E-11,64.2,-0.002
153.15,-1.20E-11,64.2,-0.002
153.2,-1.20E-11,64.2,-0.002
153.25,-1.20E-11,64.2,-0.002
153.3,-1.20E-11,64.2,-0.002
153.35,-1.20E-11,64.2,-0.002
153.4,-1.20E-11,64.2,-0.002
153.45,-1.20E-11,64.2,-0.002
153.5,-1.21E-11,64.2,-0.002
153.55,-1.21E-11,64.2,-0.002
153.6,-1.21E-11,64.3,-0.002
153.65,-1.21E-11,64.3,-0.002
153.7,-1.21E-11,64.3,-0.002
153.75,-1.21E-11,64.3,-0.002
153.8,-1.22E-11,64.3,-0.002
153.85,-1.22E-11,64.3,-0.002
153.9,-1.22E-11,64.3,-0.002
153.95,-1.22E-11,64.3,-0.002
154,-1.22E-11,64.3,-0.002
154.05,-1.22E-11,64.4,-0.002
154.1,-1.23E-11,64.4,-0.002
154.15,-1.23E-11,64.4,-0.002
154.2,-1.23E-11,64.4,-0.002
154.25,-1.23E-11,64.4,-0.002
154.3,-1.23E-11,64.4,-0.002
154.35,-1.23E-11,64.4,-0.002
154.4,-1.23E-11,64.5,-0.002
154.45,-1.23E-11,64.5,-0.002
154.5,-1.23E-11,64.5,-0.002
154.55,-1.24E-11,64.5,-0.002
154.6,-1.24E-11,64.5,-0.002
154.65,-1.24E-11,64.5,-0.002
154.7,-1.24E-11,64.6,-0.002
154.75,-1.24E-11,64.6,-0.002
154.8,-1.24E-11,64.6,-0.002
154.85,-1.24E-11,64.6,-0.002
154.9,-1.24E-11,64.6,-0.002
154.95,-1.24E-11,64.6,-0.002
155,-1.25E-11,64.6,-0.002
155.05,-1.25E-11,64.6,-0.002
155.1,-1.25E-11,64.6,-0.002
155.15,-1.25E-11,64.7,-0.002
155.2,-1.25E-11,64.7,-0.002
155.25,-1.25E-11,64.7,-0.002
155.3,-1.25E-11,64.7,-0.002
155.35,-1.25E-11,64.7,-0.002
155.4,-1.25E-11,64.7,-0.002
155.45,-1.25E-11,64.7,-0.002
155.5,-1.25E-11,64.8,-0.002
155.55,-1.25E-11,64.8,-0.002
155.6,-1.24E-11,64.8,-0.002
155.65,-1.24E-11,64.8,-0.002
155.7,-1.24E-11,64.8,-0.002
155.75,-1.24E-11,64.8,-0.002
155.8,-1.24E-11,64.8,-0.002
