"Time (s) Run #1","Current (A) Run #1","Voltage (V) Run #1","ElectronCurrent (10^-10 A) Run #1"
108.050,-7.175E-13,15.0,-0.01
108.100,-7.267E-13,15.0,-0.01
108.150,-7.271E-13,15.0,-0.01
108.200,-7.347E-13,15.0,-0.01
108.250,-7.386E-13,15.0,-0.01
108.300,-7.502E-13,15.0,-0.01
108.350,-7.522E-13,15.0,-0.01
108.400,-7.539E-13,15.0,-0.01
108.450,-7.684E-13,15.0,-0.01
108.500,-7.673E-13,15.1,-0.01
108.550,-7.706E-13,15.1,-0.01
108.600,-7.799E-13,15.1,-0.01
108.650,-7.782E-13,15.1,-0.01
108.700,-7.776E-13,15.1,-0.01
108.750,-7.816E-13,15.1,-0.01
108.800,-7.925E-13,15.1,-0.01
108.850,-7.917E-13,15.1,-0.01
108.900,-7.963E-13,15.1,-0.01
108.950,-7.938E-13,15.1,-0.01
109.000,-8.019E-13,15.1,-0.01
109.050,-8.060E-13,15.1,-0.01
109.100,-8.102E-13,15.1,-0.01
109.150,-8.075E-13,15.1,-0.01
109.200,-8.142E-13,15.2,-0.01
109.250,-8.090E-13,15.2,-0.01
109.300,-8.196E-13,15.2,-0.01
109.350,-8.276E-13,15.2,-0.01
109.400,-8.336E-13,15.2,-0.01
109.450,-8.301E-13,15.2,-0.01
109.500,-8.330E-13,15.2,-0.01
109.550,-8.313E-13,15.2,-0.01
109.600,-8.370E-13,15.2,-0.01
109.650,-8.455E-13,15.3,-0.01
109.700,-8.458E-13,15.3,-0.01
109.750,-8.470E-13,15.3,-0.01
109.800,-8.754E-13,15.3,-0.01
109.850,-8.660E-13,15.3,-0.01
109.900,-8.751E-13,15.3,-0.01
109.950,-8.879E-13,15.4,-0.01
110.000,-9.008E-13,15.4,-0.01
110.050,-9.104E-13,15.4,-0.01
110.100,-9.047E-13,15.4,-0.01
110.150,-9.214E-13,15.4,-0.01
110.200,-9.208E-13,15.4,-0.01
110.250,-9.296E-13,15.4,-0.01
110.300,-9.286E-13,15.5,-0.01
110.350,-9.413E-13,15.5,-0.01
110.400,-9.611E-13,15.5,-0.01
110.450,-9.689E-13,15.5,-0.01
110.500,-9.869E-13,15.5,-0.01
110.550,-9.843E-13,15.5,-0.01
110.600,-9.924E-13,15.6,-0.01
110.650,-1.003E-12,15.6,-0.01
110.700,-1.009E-12,15.6,-0.01
110.750,-1.018E-12,15.6,-0.01
110.800,-1.035E-12,15.6,-0.01
110.850,-1.044E-12,15.7,-0.01
110.900,-1.063E-12,15.7,-0.01
110.950,-1.074E-12,15.7,-0.01
111.000,-1.072E-12,15.7,-0.01
111.050,-1.095E-12,15.7,-0.01
111.100,-1.100E-12,15.7,-0.01
111.150,-1.110E-12,15.7,-0.01
111.200,-1.106E-12,15.7,-0.01
111.250,-1.118E-12,15.7,-0.01
111.300,-1.130E-12,15.7,-0.01
111.350,-1.137E-12,15.7,-0.01
111.400,-1.132E-12,15.7,-0.01
111.450,-1.138E-12,15.7,-0.01
111.500,-1.141E-12,15.7,-0.01
111.550,-1.144E-12,15.7,-0.01
111.600,-1.144E-12,15.7,-0.01
111.650,-1.147E-12,15.7,-0.01
111.700,-1.159E-12,15.7,-0.01
111.750,-1.165E-12,15.7,-0.01
111.800,-1.158E-12,15.7,-0.01
111.850,-1.156E-12,15.7,-0.01
111.900,-1.154E-12,15.7,-0.01
111.950,-1.160E-12,15.7,-0.01
112.000,-1.151E-12,15.7,-0.01
112.050,-1.161E-12,15.7,-0.01
112.100,-1.159E-12,15.7,-0.01
112.150,-1.152E-12,15.7,-0.01
112.200,-1.161E-12,15.7,-0.01
112.250,-1.156E-12,15.7,-0.01
112.300,-1.157E-12,15.7,-0.01
112.350,-1.170E-12,15.8,-0.01
112.400,-1.173E-12,15.8,-0.01
112.450,-1.168E-12,15.8,-0.01
112.500,-1.170E-12,15.8,-0.01
112.550,-1.182E-12,15.8,-0.01
112.600,-1.184E-12,15.8,-0.01
112.650,-1.185E-12,15.8,-0.01
112.700,-1.193E-12,15.8,-0.01
112.750,-1.195E-12,15.9,-0.01
112.800,-1.203E-12,15.9,-0.01
112.850,-1.211E-12,15.9,-0.01
112.900,-1.215E-12,15.9,-0.01
112.950,-1.227E-12,15.9,-0.01
113.000,-1.232E-12,16.0,-0.01
113.050,-1.238E-12,16.0,-0.01
113.100,-1.257E-12,16.0,-0.01
113.150,-1.268E-12,16.0,-0.01
113.200,-1.282E-12,16.0,-0.01
113.250,-1.277E-12,16.0,-0.01
113.300,-1.282E-12,16.0,-0.01
113.350,-1.303E-12,16.0,-0.01
113.400,-1.307E-12,16.0,-0.01
113.450,-1.309E-12,16.0,-0.01
113.500,-1.317E-12,16.0,-0.01
113.550,-1.328E-12,16.0,-0.01
113.600,-1.327E-12,16.0,-0.01
113.650,-1.331E-12,16.0,-0.01
113.700,-1.327E-12,16.0,-0.01
113.750,-1.323E-12,16.0,-0.01
113.800,-1.342E-12,16.0,-0.01
113.850,-1.330E-12,16.0,-0.01
113.900,-1.339E-12,16.0,-0.01
113.950,-1.330E-12,16.0,-0.01
114.000,-1.336E-12,16.0,-0.01
114.050,-1.333E-12,16.0,-0.01
114.100,-1.346E-12,16.0,-0.01
114.150,-1.333E-12,16.0,-0.01
114.200,-1.328E-12,16.0,-0.01
114.250,-1.335E-12,16.0,-0.01
114.300,-1.325E-12,16.1,-0.01
114.350,-1.336E-12,16.1,-0.01
114.400,-1.338E-12,16.1,-0.01
114.450,-1.340E-12,16.1,-0.01
114.500,-1.350E-12,16.1,-0.01
114.550,-1.350E-12,16.1,-0.01
114.600,-1.356E-12,16.1,-0.01
114.650,-1.364E-12,16.1,-0.01
114.700,-1.367E-12,16.1,-0.01
114.750,-1.376E-12,16.1,-0.01
114.800,-1.382E-12,16.1,-0.01
114.850,-1.390E-12,16.2,-0.01
114.900,-1.387E-12,16.2,-0.01
114.950,-1.401E-12,16.2,-0.01
115.000,-1.401E-12,16.2,-0.01
115.050,-1.406E-12,16.2,-0.01
115.100,-1.413E-12,16.2,-0.01
115.150,-1.416E-12,16.2,-0.01
115.200,-1.426E-12,16.2,-0.01
115.250,-1.429E-12,16.2,-0.01
115.300,-1.431E-12,16.2,-0.01
115.350,-1.439E-12,16.2,-0.01
115.400,-1.435E-12,16.2,-0.01
115.450,-1.429E-12,16.2,-0.01
115.500,-1.445E-12,16.2,-0.01
115.550,-1.448E-12,16.2,-0.01
115.600,-1.436E-12,16.2,-0.01
115.650,-1.441E-12,16.2,-0.01
115.700,-1.449E-12,16.2,-0.01
115.750,-1.445E-12,16.2,-0.01
115.800,-1.445E-12,16.2,-0.01
115.850,-1.442E-12,16.2,-0.01
115.900,-1.440E-12,16.2,-0.01
115.950,-1.437E-12,16.2,-0.01
116.000,-1.448E-12,16.2,-0.01
116.050,-1.430E-12,16.2,-0.01
116.100,-1.436E-12,16.3,-0.01
116.150,-1.434E-12,16.3,-0.01
116.200,-1.438E-12,16.3,-0.01
116.250,-1.447E-12,16.3,-0.01
116.300,-1.452E-12,16.3,-0.01
116.350,-1.464E-12,16.3,-0.01
116.400,-1.470E-12,16.3,-0.01
116.450,-1.464E-12,16.3,-0.01
116.500,-1.478E-12,16.3,-0.01
116.550,-1.477E-12,16.3,-0.01
116.600,-1.479E-12,16.4,-0.01
116.650,-1.486E-12,16.4,-0.01
116.700,-1.480E-12,16.4,-0.01
116.750,-1.493E-12,16.4,-0.01
116.800,-1.499E-12,16.4,-0.01
116.850,-1.506E-12,16.4,-0.02
116.900,-1.507E-12,16.4,-0.02
116.950,-1.520E-12,16.4,-0.02
117.000,-1.525E-12,16.4,-0.02
117.050,-1.533E-12,16.4,-0.02
117.100,-1.519E-12,16.4,-0.02
117.150,-1.529E-12,16.4,-0.02
117.200,-1.527E-12,16.4,-0.02
117.250,-1.522E-12,16.4,-0.02
117.300,-1.536E-12,16.4,-0.02
117.350,-1.528E-12,16.4,-0.02
117.400,-1.537E-12,16.5,-0.02
117.450,-1.530E-12,16.5,-0.02
117.500,-1.542E-12,16.5,-0.02
117.550,-1.551E-12,16.5,-0.02
117.600,-1.562E-12,16.5,-0.02
117.650,-1.567E-12,16.5,-0.02
117.700,-1.587E-12,16.6,-0.02
117.750,-1.596E-12,16.6,-0.02
117.800,-1.609E-12,16.6,-0.02
117.850,-1.635E-12,16.6,-0.02
117.900,-1.641E-12,16.6,-0.02
117.950,-1.642E-12,16.6,-0.02
118.000,-1.643E-12,16.6,-0.02
118.050,-1.652E-12,16.6,-0.02
118.100,-1.649E-12,16.6,-0.02
118.150,-1.646E-12,16.6,-0.02
118.200,-1.661E-12,16.6,-0.02
118.250,-1.655E-12,16.6,-0.02
118.300,-1.668E-12,16.6,-0.02
118.350,-1.656E-12,16.6,-0.02
118.400,-1.660E-12,16.6,-0.02
118.450,-1.656E-12,16.6,-0.02
118.500,-1.659E-12,16.6,-0.02
118.550,-1.653E-12,16.6,-0.02
118.600,-1.669E-12,16.6,-0.02
118.650,-1.660E-12,16.6,-0.02
118.700,-1.667E-12,16.6,-0.02
118.750,-1.657E-12,16.6,-0.02
118.800,-1.671E-12,16.6,-0.02
118.850,-1.670E-12,16.6,-0.02
118.900,-1.667E-12,16.6,-0.02
118.950,-1.678E-12,16.6,-0.02
119.000,-1.679E-12,16.7,-0.02
119.050,-1.681E-12,16.7,-0.02
119.100,-1.669E-12,16.7,-0.02
119.150,-1.679E-12,16.7,-0.02
119.200,-1.688E-12,16.7,-0.02
119.250,-1.684E-12,16.7,-0.02
119.300,-1.698E-12,16.7,-0.02
119.350,-1.704E-12,16.7,-0.02
119.400,-1.704E-12,16.7,-0.02
119.450,-1.697E-12,16.7,-0.02
119.500,-1.710E-12,16.7,-0.02
119.550,-1.702E-12,16.7,-0.02
119.600,-1.708E-12,16.7,-0.02
119.650,-1.706E-12,16.8,-0.02
119.700,-1.715E-12,16.8,-0.02
119.750,-1.721E-12,16.8,-0.02
119.800,-1.744E-12,16.8,-0.02
119.850,-1.739E-12,16.8,-0.02
119.900,-1.740E-12,16.8,-0.02
119.950,-1.747E-12,16.8,-0.02
120.000,-1.765E-12,16.8,-0.02
120.050,-1.751E-12,16.8,-0.02
120.100,-1.761E-12,16.8,-0.02
120.150,-1.771E-12,16.8,-0.02
120.200,-1.775E-12,16.8,-0.02
120.250,-1.775E-12,16.8,-0.02
120.300,-1.784E-12,16.8,-0.02
120.350,-1.776E-12,16.8,-0.02
120.400,-1.788E-12,16.8,-0.02
120.450,-1.783E-12,16.8,-0.02
120.500,-1.787E-12,16.8,-0.02
120.550,-1.797E-12,16.9,-0.02
120.600,-1.806E-12,16.9,-0.02
120.650,-1.806E-12,16.9,-0.02
120.700,-1.818E-12,16.9,-0.02
120.750,-1.819E-12,16.9,-0.02
120.800,-1.816E-12,16.9,-0.02
120.850,-1.817E-12,16.9,-0.02
120.900,-1.830E-12,16.9,-0.02
120.950,-1.821E-12,16.9,-0.02
121.000,-1.840E-12,16.9,-0.02
121.050,-1.823E-12,16.9,-0.02
121.100,-1.822E-12,16.9,-0.02
121.150,-1.836E-12,16.9,-0.02
121.200,-1.830E-12,16.9,-0.02
121.250,-1.822E-12,16.9,-0.02
121.300,-1.840E-12,16.9,-0.02
121.350,-1.845E-12,16.9,-0.02
121.400,-1.839E-12,16.9,-0.02
121.450,-1.851E-12,16.9,-0.02
121.500,-1.853E-12,17.0,-0.02
121.550,-1.854E-12,17.0,-0.02
121.600,-1.861E-12,17.0,-0.02
121.650,-1.853E-12,17.0,-0.02
121.700,-1.859E-12,17.0,-0.02
121.750,-1.873E-12,17.0,-0.02
121.800,-1.865E-12,17.0,-0.02
121.850,-1.858E-12,17.0,-0.02
121.900,-1.859E-12,17.0,-0.02
121.950,-1.862E-12,17.0,-0.02
122.000,-1.874E-12,17.0,-0.02
122.050,-1.877E-12,17.0,-0.02
122.100,-1.885E-12,17.1,-0.02
122.150,-1.883E-12,17.1,-0.02
122.200,-1.898E-12,17.1,-0.02
122.250,-1.893E-12,17.1,-0.02
122.300,-1.907E-12,17.1,-0.02
122.350,-1.901E-12,17.1,-0.02
122.400,-1.914E-12,17.1,-0.02
122.450,-1.922E-12,17.1,-0.02
122.500,-1.927E-12,17.1,-0.02
122.550,-1.937E-12,17.1,-0.02
122.600,-1.937E-12,17.2,-0.02
122.650,-1.949E-12,17.2,-0.02
122.700,-1.957E-12,17.2,-0.02
122.750,-1.969E-12,17.2,-0.02
122.800,-1.965E-12,17.2,-0.02
122.850,-1.952E-12,17.2,-0.02
122.900,-1.967E-12,17.2,-0.02
122.950,-1.959E-12,17.2,-0.02
123.000,-1.969E-12,17.2,-0.02
123.050,-1.980E-12,17.2,-0.02
123.100,-1.983E-12,17.2,-0.02
123.150,-1.982E-12,17.2,-0.02
123.200,-1.988E-12,17.2,-0.02
123.250,-1.992E-12,17.2,-0.02
123.300,-1.986E-12,17.2,-0.02
123.350,-1.983E-12,17.2,-0.02
123.400,-1.982E-12,17.2,-0.02
123.450,-1.974E-12,17.2,-0.02
123.500,-1.986E-12,17.2,-0.02
123.550,-1.990E-12,17.3,-0.02
123.600,-2.003E-12,17.3,-0.02
123.650,-1.992E-12,17.3,-0.02
123.700,-2.003E-12,17.3,-0.02
123.750,-2.005E-12,17.3,-0.02
123.800,-2.024E-12,17.3,-0.02
123.850,-2.035E-12,17.3,-0.02
123.900,-2.047E-12,17.3,-0.02
123.950,-2.054E-12,17.3,-0.02
124.000,-2.062E-12,17.4,-0.02
124.050,-2.060E-12,17.4,-0.02
124.100,-2.076E-12,17.4,-0.02
124.150,-2.079E-12,17.4,-0.02
124.200,-2.078E-12,17.4,-0.02
124.250,-2.100E-12,17.4,-0.02
124.300,-2.088E-12,17.4,-0.02
124.350,-2.104E-12,17.4,-0.02
124.400,-2.120E-12,17.5,-0.02
124.450,-2.127E-12,17.5,-0.02
124.500,-2.136E-12,17.5,-0.02
124.550,-2.138E-12,17.5,-0.02
124.600,-2.145E-12,17.5,-0.02
124.650,-2.148E-12,17.5,-0.02
124.700,-2.154E-12,17.5,-0.02
124.750,-2.159E-12,17.5,-0.02
124.800,-2.176E-12,17.5,-0.02
124.850,-2.167E-12,17.5,-0.02
124.900,-2.164E-12,17.5,-0.02
124.950,-2.164E-12,17.5,-0.02
125.000,-2.176E-12,17.5,-0.02
125.050,-2.188E-12,17.6,-0.02
125.100,-2.185E-12,17.6,-0.02
125.150,-2.193E-12,17.6,-0.02
125.200,-2.198E-12,17.6,-0.02
125.250,-2.192E-12,17.6,-0.02
125.300,-2.202E-12,17.6,-0.02
125.350,-2.214E-12,17.6,-0.02
125.400,-2.210E-12,17.6,-0.02
125.450,-2.228E-12,17.6,-0.02
125.500,-2.238E-12,17.6,-0.02
125.550,-2.247E-12,17.6,-0.02
125.600,-2.248E-12,17.6,-0.02
125.650,-2.246E-12,17.6,-0.02
125.700,-2.253E-12,17.6,-0.02
125.750,-2.258E-12,17.6,-0.02
125.800,-2.265E-12,17.6,-0.02
125.850,-2.260E-12,17.6,-0.02
125.900,-2.260E-12,17.6,-0.02
125.950,-2.250E-12,17.6,-0.02
126.000,-2.263E-12,17.6,-0.02
126.050,-2.263E-12,17.7,-0.02
126.100,-2.274E-12,17.7,-0.02
126.150,-2.265E-12,17.7,-0.02
126.200,-2.274E-12,17.7,-0.02
126.250,-2.273E-12,17.7,-0.02
126.300,-2.282E-12,17.7,-0.02
126.350,-2.297E-12,17.7,-0.02
126.400,-2.298E-12,17.7,-0.02
126.450,-2.309E-12,17.7,-0.02
126.500,-2.307E-12,17.7,-0.02
126.550,-2.313E-12,17.7,-0.02
126.600,-2.322E-12,17.8,-0.02
126.650,-2.331E-12,17.8,-0.02
126.700,-2.337E-12,17.8,-0.02
126.750,-2.351E-12,17.8,-0.02
126.800,-2.364E-12,17.8,-0.02
126.850,-2.359E-12,17.8,-0.02
126.900,-2.354E-12,17.8,-0.02
126.950,-2.355E-12,17.9,-0.02
127.000,-2.388E-12,17.9,-0.02
127.050,-2.377E-12,17.9,-0.02
127.100,-2.386E-12,17.9,-0.02
127.150,-2.386E-12,17.9,-0.02
127.200,-2.386E-12,17.9,-0.02
127.250,-2.391E-12,17.9,-0.02
127.300,-2.403E-12,17.9,-0.02
127.350,-2.402E-12,17.9,-0.02
127.400,-2.414E-12,17.9,-0.02
127.450,-2.423E-12,17.9,-0.02
127.500,-2.418E-12,17.9,-0.02
127.550,-2.427E-12,17.9,-0.02
127.600,-2.427E-12,17.9,-0.02
127.650,-2.421E-12,17.9,-0.02
127.700,-2.441E-12,17.9,-0.02
127.750,-2.444E-12,17.9,-0.02
127.800,-2.430E-12,17.9,-0.02
127.850,-2.437E-12,17.9,-0.02
127.900,-2.442E-12,17.9,-0.02
127.950,-2.431E-12,17.9,-0.02
128.000,-2.452E-12,18.0,-0.02
128.050,-2.450E-12,18.0,-0.02
128.100,-2.466E-12,18.0,-0.02
128.150,-2.474E-12,18.0,-0.02
128.200,-2.490E-12,18.0,-0.02
128.250,-2.493E-12,18.0,-0.02
128.300,-2.488E-12,18.0,-0.02
128.350,-2.507E-12,18.0,-0.03
128.400,-2.508E-12,18.0,-0.03
128.450,-2.507E-12,18.1,-0.03
128.500,-2.509E-12,18.1,-0.03
128.550,-2.512E-12,18.1,-0.03
128.600,-2.516E-12,18.1,-0.03
128.650,-2.520E-12,18.1,-0.03
128.700,-2.523E-12,18.1,-0.03
128.750,-2.538E-12,18.1,-0.03
128.800,-2.537E-12,18.1,-0.03
128.850,-2.539E-12,18.1,-0.03
128.900,-2.544E-12,18.1,-0.03
128.950,-2.552E-12,18.1,-0.03
129.000,-2.555E-12,18.1,-0.03
129.050,-2.578E-12,18.1,-0.03
129.100,-2.569E-12,18.2,-0.03
129.150,-2.562E-12,18.2,-0.03
129.200,-2.568E-12,18.2,-0.03
129.250,-2.569E-12,18.2,-0.03
129.300,-2.576E-12,18.2,-0.03
129.350,-2.584E-12,18.2,-0.03
129.400,-2.581E-12,18.2,-0.03
129.450,-2.584E-12,18.2,-0.03
129.500,-2.587E-12,18.2,-0.03
129.550,-2.604E-12,18.2,-0.03
129.600,-2.592E-12,18.2,-0.03
129.650,-2.595E-12,18.2,-0.03
129.700,-2.603E-12,18.2,-0.03
129.750,-2.605E-12,18.2,-0.03
129.800,-2.600E-12,18.2,-0.03
129.850,-2.604E-12,18.2,-0.03
129.900,-2.606E-12,18.2,-0.03
129.950,-2.605E-12,18.2,-0.03
130.000,-2.604E-12,18.2,-0.03
130.050,-2.607E-12,18.2,-0.03
130.100,-2.597E-12,18.3,-0.03
130.150,-2.606E-12,18.3,-0.03
130.200,-2.607E-12,18.3,-0.03
130.250,-2.624E-12,18.3,-0.03
130.300,-2.631E-12,18.3,-0.03
130.350,-2.628E-12,18.3,-0.03
130.400,-2.643E-12,18.3,-0.03
130.450,-2.638E-12,18.4,-0.03
130.500,-2.656E-12,18.4,-0.03
130.550,-2.660E-12,18.4,-0.03
130.600,-2.678E-12,18.4,-0.03
130.650,-2.688E-12,18.4,-0.03
130.700,-2.704E-12,18.5,-0.03
130.750,-2.708E-12,18.5,-0.03
130.800,-2.709E-12,18.5,-0.03
130.850,-2.723E-12,18.5,-0.03
130.900,-2.735E-12,18.5,-0.03
130.950,-2.745E-12,18.5,-0.03
131.000,-2.749E-12,18.5,-0.03
131.050,-2.759E-12,18.5,-0.03
131.100,-2.762E-12,18.5,-0.03
131.150,-2.774E-12,18.5,-0.03
131.200,-2.769E-12,18.5,-0.03
131.250,-2.781E-12,18.5,-0.03
131.300,-2.781E-12,18.5,-0.03
131.350,-2.783E-12,18.5,-0.03
131.400,-2.786E-12,18.5,-0.03
131.450,-2.783E-12,18.5,-0.03
131.500,-2.786E-12,18.6,-0.03
131.550,-2.782E-12,18.6,-0.03
131.600,-2.795E-12,18.6,-0.03
131.650,-2.794E-12,18.6,-0.03
131.700,-2.793E-12,18.6,-0.03
131.750,-2.788E-12,18.6,-0.03
131.800,-2.798E-12,18.6,-0.03
131.850,-2.798E-12,18.6,-0.03
131.900,-2.802E-12,18.6,-0.03
131.950,-2.798E-12,18.6,-0.03
132.000,-2.794E-12,18.6,-0.03
132.050,-2.803E-12,18.6,-0.03
132.100,-2.813E-12,18.6,-0.03
132.150,-2.802E-12,18.6,-0.03
132.200,-2.811E-12,18.6,-0.03
132.250,-2.817E-12,18.6,-0.03
132.300,-2.808E-12,18.6,-0.03
132.350,-2.820E-12,18.6,-0.03
132.400,-2.809E-12,18.6,-0.03
132.450,-2.823E-12,18.6,-0.03
132.500,-2.830E-12,18.6,-0.03
132.550,-2.835E-12,18.6,-0.03
132.600,-2.836E-12,18.6,-0.03
132.650,-2.840E-12,18.6,-0.03
132.700,-2.844E-12,18.6,-0.03
132.750,-2.842E-12,18.6,-0.03
132.800,-2.845E-12,18.7,-0.03
132.850,-2.855E-12,18.7,-0.03
132.900,-2.849E-12,18.7,-0.03
132.950,-2.870E-12,18.7,-0.03
133.000,-2.855E-12,18.7,-0.03
133.050,-2.856E-12,18.7,-0.03
133.100,-2.859E-12,18.8,-0.03
133.150,-2.856E-12,18.8,-0.03
133.200,-2.866E-12,18.8,-0.03
133.250,-2.866E-12,18.8,-0.03
133.300,-2.875E-12,18.8,-0.03
133.350,-2.880E-12,18.8,-0.03
133.400,-2.884E-12,18.8,-0.03
133.450,-2.898E-12,18.8,-0.03
133.500,-2.899E-12,18.9,-0.03
133.550,-2.928E-12,18.9,-0.03
133.600,-2.920E-12,18.9,-0.03
133.650,-2.934E-12,18.9,-0.03
133.700,-2.932E-12,18.9,-0.03
133.750,-2.941E-12,18.9,-0.03
133.800,-2.946E-12,18.9,-0.03
133.850,-2.941E-12,18.9,-0.03
133.900,-2.947E-12,18.9,-0.03
133.950,-2.954E-12,18.9,-0.03
134.000,-2.963E-12,18.9,-0.03
134.050,-2.971E-12,18.9,-0.03
134.100,-2.967E-12,19.0,-0.03
134.150,-2.978E-12,19.0,-0.03
134.200,-2.976E-12,19.0,-0.03
134.250,-2.989E-12,19.0,-0.03
134.300,-2.992E-12,19.0,-0.03
134.350,-2.992E-12,19.0,-0.03
134.400,-3.004E-12,19.0,-0.03
134.450,-2.998E-12,19.0,-0.03
134.500,-3.004E-12,19.0,-0.03
134.550,-3.003E-12,19.0,-0.03
134.600,-3.002E-12,19.0,-0.03
134.650,-3.008E-12,19.0,-0.03
134.700,-3.009E-12,19.0,-0.03
134.750,-3.003E-12,19.0,-0.03
134.800,-3.016E-12,19.0,-0.03
134.850,-3.014E-12,19.0,-0.03
134.900,-3.014E-12,19.0,-0.03
134.950,-3.009E-12,19.0,-0.03
135.000,-3.004E-12,19.0,-0.03
135.050,-3.001E-12,19.0,-0.03
135.100,-3.012E-12,19.0,-0.03
135.150,-3.001E-12,19.0,-0.03
135.200,-3.007E-12,19.0,-0.03
135.250,-3.000E-12,19.0,-0.03
135.300,-3.013E-12,19.0,-0.03
135.350,-3.008E-12,19.0,-0.03
135.400,-3.004E-12,19.0,-0.03
135.450,-3.006E-12,19.0,-0.03
135.500,-2.999E-12,19.0,-0.03
135.550,-3.015E-12,19.0,-0.03
135.600,-3.017E-12,19.0,-0.03
135.650,-3.003E-12,19.0,-0.03
135.700,-3.000E-12,19.0,-0.03
135.750,-3.010E-12,19.0,-0.03
135.800,-3.001E-12,19.0,-0.03
135.850,-3.000E-12,19.0,-0.03
135.900,-3.003E-12,19.1,-0.03
135.950,-2.995E-12,19.1,-0.03
136.000,-3.001E-12,19.1,-0.03
136.050,-3.009E-12,19.1,-0.03
136.100,-3.018E-12,19.1,-0.03
136.150,-3.015E-12,19.1,-0.03
136.200,-3.026E-12,19.1,-0.03
136.250,-3.032E-12,19.1,-0.03
136.300,-3.057E-12,19.1,-0.03
136.350,-3.055E-12,19.1,-0.03
136.400,-3.069E-12,19.1,-0.03
136.450,-3.077E-12,19.1,-0.03
136.500,-3.075E-12,19.1,-0.03
136.550,-3.079E-12,19.1,-0.03
136.600,-3.084E-12,19.1,-0.03
136.650,-3.088E-12,19.2,-0.03
136.700,-3.081E-12,19.2,-0.03
136.750,-3.087E-12,19.2,-0.03
136.800,-3.072E-12,19.2,-0.03
136.850,-3.093E-12,19.2,-0.03
136.900,-3.105E-12,19.2,-0.03
136.950,-3.091E-12,19.2,-0.03
137.000,-3.087E-12,19.2,-0.03
137.050,-3.098E-12,19.2,-0.03
137.100,-3.096E-12,19.2,-0.03
137.150,-3.104E-12,19.2,-0.03
137.200,-3.109E-12,19.2,-0.03
137.250,-3.100E-12,19.2,-0.03
137.300,-3.115E-12,19.2,-0.03
137.350,-3.119E-12,19.3,-0.03
137.400,-3.127E-12,19.3,-0.03
137.450,-3.130E-12,19.3,-0.03
137.500,-3.145E-12,19.3,-0.03
137.550,-3.133E-12,19.4,-0.03
137.600,-3.152E-12,19.4,-0.03
137.650,-3.165E-12,19.4,-0.03
137.700,-3.171E-12,19.4,-0.03
137.750,-3.172E-12,19.4,-0.03
137.800,-3.191E-12,19.4,-0.03
137.850,-3.194E-12,19.5,-0.03
137.900,-3.208E-12,19.5,-0.03
137.950,-3.213E-12,19.5,-0.03
138.000,-3.216E-12,19.5,-0.03
138.050,-3.220E-12,19.5,-0.03
138.100,-3.227E-12,19.5,-0.03
138.150,-3.243E-12,19.5,-0.03
138.200,-3.233E-12,19.5,-0.03
138.250,-3.245E-12,19.5,-0.03
138.300,-3.259E-12,19.5,-0.03
138.350,-3.253E-12,19.6,-0.03
138.400,-3.259E-12,19.6,-0.03
138.450,-3.267E-12,19.6,-0.03
138.500,-3.267E-12,19.6,-0.03
138.550,-3.286E-12,19.6,-0.03
138.600,-3.283E-12,19.6,-0.03
138.650,-3.296E-12,19.6,-0.03
138.700,-3.308E-12,19.7,-0.03
138.750,-3.317E-12,19.7,-0.03
138.800,-3.305E-12,19.7,-0.03
138.850,-3.325E-12,19.7,-0.03
138.900,-3.327E-12,19.7,-0.03
138.950,-3.311E-12,19.7,-0.03
139.000,-3.331E-12,19.7,-0.03
139.050,-3.322E-12,19.7,-0.03
139.100,-3.326E-12,19.7,-0.03
139.150,-3.325E-12,19.7,-0.03
139.200,-3.329E-12,19.7,-0.03
139.250,-3.331E-12,19.7,-0.03
139.300,-3.334E-12,19.7,-0.03
139.350,-3.325E-12,19.7,-0.03
139.400,-3.325E-12,19.7,-0.03
139.450,-3.339E-12,19.7,-0.03
139.500,-3.355E-12,19.7,-0.03
139.550,-3.354E-12,19.8,-0.03
139.600,-3.357E-12,19.8,-0.03
139.650,-3.359E-12,19.8,-0.03
139.700,-3.369E-12,19.8,-0.03
139.750,-3.371E-12,19.8,-0.03
139.800,-3.371E-12,19.8,-0.03
139.850,-3.372E-12,19.8,-0.03
139.900,-3.378E-12,19.8,-0.03
139.950,-3.370E-12,19.8,-0.03
140.000,-3.385E-12,19.8,-0.03
140.050,-3.375E-12,19.8,-0.03
140.100,-3.381E-12,19.8,-0.03
140.150,-3.373E-12,19.8,-0.03
140.200,-3.389E-12,19.8,-0.03
140.250,-3.395E-12,19.8,-0.03
140.300,-3.390E-12,19.8,-0.03
140.350,-3.388E-12,19.8,-0.03
140.400,-3.390E-12,19.9,-0.03
140.450,-3.394E-12,19.9,-0.03
140.500,-3.394E-12,19.9,-0.03
140.550,-3.401E-12,19.9,-0.03
140.600,-3.417E-12,19.9,-0.03
140.650,-3.416E-12,19.9,-0.03
140.700,-3.414E-12,20.0,-0.03
140.750,-3.419E-12,20.0,-0.03
140.800,-3.437E-12,20.0,-0.03
140.850,-3.444E-12,20.0,-0.03
140.900,-3.451E-12,20.0,-0.03
140.950,-3.447E-12,20.0,-0.03
141.000,-3.450E-12,20.0,-0.03
141.050,-3.457E-12,20.0,-0.03
141.100,-3.464E-12,20.0,-0.03
141.150,-3.473E-12,20.1,-0.03
141.200,-3.472E-12,20.1,-0.03
